-2.42    -77471.11123237982    -2.6541735547049803
-2.41    -74607.40603636813    -2.6472337183740158
-2.4    -71838.08271588203    -2.640285939314571
-2.39    -69160.41141106724    -2.633330087471755
-2.38    -66571.7301354581    -2.626366031828266
-2.37    -64069.44336569355    -2.6193936403850744
-2.36    -61651.020654739914    -2.6124127801418062
-2.35    -59313.99526832794    -2.605423317076818
-2.34    -57055.96284430938    -2.5984251161269536
-2.33    -54874.58007464651    -2.591418041166984
-2.32    -52767.56340974341    -2.5844019549887123
-2.31    -50732.687784838134    -2.5773767192797408
-2.3    -48767.78536816986    -2.5703421946018903
-2.29    -46870.74433064381    -2.563298240369267
-2.28    -45039.50763671364    -2.55624471482596
-2.27    -43272.07185620889    -2.5491814750233726
-2.26    -41566.485996831776    -2.5421083767971635
-2.25    -39920.85035705566    -2.5350252747438042
-2.24    -38333.31539915442    -2.527932022196731
-2.23    -36802.08064209922    -2.520828471202086
-2.22    -35325.39357405813    -2.5137144724940423
-2.21    -33901.548584237185    -2.506589875469693
-2.2    -32528.885913805538    -2.499454528163501
-2.19    -31205.79062564659    -2.492308277221297
-2.18    -29930.691592682673    -2.4851509678738166
-2.17    -28702.060504519664    -2.477982443909758
-2.16    -27518.410892163818    -2.4708025476483595
-2.15    -26378.29717056186    -2.4636111199114734
-2.14    -25280.313698720787    -2.456407999995139
-2.13    -24223.09385716327    -2.4491930256406227
-2.12    -23205.309142479466    -2.441966033004933
-2.11    -22225.668278735648    -2.43472685663078
-2.1    -21282.9163455048    -2.4274753294159797
-2.09    -20375.833922284226    -2.4202112825822777
-2.08    -19503.236249069527    -2.412934545643591
-2.07    -18663.972402854433    -2.4056449463736365
-2.06    -17856.924489830373    -2.398342310772951
-2.05    -17081.006853059363    -2.391026463035272
-2.04    -16335.165295398587    -2.3836972255132713
-2.03    -15618.376317454558    -2.3763544186836216
-2.02    -14929.646370349437    -2.368997861111387
-2.01    -14268.011123081722    -2.361627369413709
-2.0    -13632.534744268074    -2.3542427582227807
-1.99    -13022.309198052857    -2.3468438401480887
-1.98    -12436.453553976073    -2.3394304257379006
-1.97    -11874.11331059093    -2.3320023234399865
-1.96    -11334.45973262523    -2.324559339561548
-1.95    -10816.689201482586    -2.317101278228344
-1.94    -10320.022578881424    -2.309627941342981
-1.93    -9843.704583431912    -2.302139128542361
-1.92    -9387.003179952977    -2.2946346371542554
-1.91    -8949.208981333455    -2.287114262152988
-1.9    -8529.634662743687    -2.279577796114204
-1.89    -8127.614388005595    -2.2720250291687027
-1.88    -7742.503247931474    -2.2644557489553074
-1.87    -7373.676710443624    -2.256869740572754
